HS 1988/92 Product Code,HS 1988/92 Product Description,MTN Categories Product Code,MTN Categories Product Description
842699,Cranes or derricks nes,0703,Non-electric machinery
842710,Self-propelled works trucks powered by an elect,0703,Non-electric machinery
842720,Self-propelled works trucks nes,0703,Non-electric machinery
842790,Trucks fitted with lifting or handling equipmen,0703,Non-electric machinery
842810,Lifts and skip hoists,0703,Non-electric machinery
842820,Pneumatic elevators and conveyors,0703,Non-electric machinery
842831,Cont-action elevators/conveyors for goods/mat s,0703,Non-electric machinery
842832,"Cont-action elevators/conveyors for goods/mat,",0703,Non-electric machinery
842833,"Cont-action elevators/conveyors for goods/mat,",0703,Non-electric machinery
842839,Cont-action elevators/conveyors for goods/mat n,0703,Non-electric machinery
842840,Escalators and moving walkways,0703,Non-electric machinery
842850,Wagon handling equipment,0703,Non-electric machinery
842860,"Teleferics,chair-lifts,ski-draglines; traction",0703,Non-electric machinery
842890,"Lifting, handling, loading or unloading machine",0703,Non-electric machinery
842911,"Bulldozers and angledozers, crawler type",0703,Non-electric machinery
842919,"Bulldozers and angledozers, wheeled",0703,Non-electric machinery
842920,"Graders and levellers, self-propelled",0703,Non-electric machinery
842930,"Scrapers, self-propelled",0703,Non-electric machinery
842940,"Tamping machines and road rollers, self-propell",0703,Non-electric machinery
842951,Front end shovel loaders,0703,Non-electric machinery
842952,Shovels and excavators with a 360 revolving sup,0703,Non-electric machinery
842959,Self-propelled excavating machinery nes,0703,Non-electric machinery
843010,Pile-drivers and pile-extractors,0703,Non-electric machinery
843020,"Snow-ploughs and snow-blowers, not self-propell",0703,Non-electric machinery
843031,"Coal or rock cutters, self-propelled",0703,Non-electric machinery
843039,"Coal or rock cutters, not self-propelled",0703,Non-electric machinery
843041,"Boring or sinking machinery nes, self-propelled",0703,Non-electric machinery
843049,"Boring or sinking machinery nes, not self-prope",0703,Non-electric machinery
843050,"Construction equipment, self-propelled nes",0703,Non-electric machinery
843061,"Tamping or compacting machinery, not self-prope",0703,Non-electric machinery
843062,"Scrapers, not self-propelled",0703,Non-electric machinery
843069,"Construction equipment, not self-propelled nes",0703,Non-electric machinery
843110,Parts of machinery of heading No 84.25,0703,Non-electric machinery
843120,Parts of fork-lift and other works trucks fitte,0703,Non-electric machinery
843131,"Parts of lifts, skip hoist or escalators",0703,Non-electric machinery
843139,"Parts of lifting, handling, loading or unloadin",0703,Non-electric machinery
843141,"Buckets, shovels, grabs and grips of excavating",0703,Non-electric machinery
843142,Bulldozer and angledozer blades,0703,Non-electric machinery
843143,"Parts of boring or sinking machinery, whether o",0703,Non-electric machinery
843149,"Parts of cranes, work-trucks, shovels, and othe",0703,Non-electric machinery
843210,Ploughs,0703,Non-electric machinery
843221,Disc harrows,0703,Non-electric machinery
843229,"Scarifiers, cultivators, weeders and hoes",0703,Non-electric machinery
843230,"Seeders, planters and transplanters",0703,Non-electric machinery
843240,Manure spreaders and fertiliser distributors,0703,Non-electric machinery
843280,"Rollers, stone-removers and oth soil preparatio",0703,Non-electric machinery
843290,Parts for rollers and other soil preparation or,0703,Non-electric machinery
843311,"Mowers, powered, lawn, with horizontal cutting",0703,Non-electric machinery
843319,"Mowers, powered, lawn, nes",0703,Non-electric machinery
843320,Mowers for hay etc including cutter bars for tr,0703,Non-electric machinery
843330,Hay tedders and rakes and other haymaking machi,0703,Non-electric machinery
843340,"Straw or fodder balers, including pick-up baler",0703,Non-electric machinery
843351,Combine harvester-threshers,0703,Non-electric machinery
843352,Threshing machinery nes,0703,Non-electric machinery
843353,Root or tuber harvesting machines,0703,Non-electric machinery
843359,Harvesting machinery nes,0703,Non-electric machinery
843360,"Machines for cleaning, sorting or grading eggs,",0703,Non-electric machinery
843390,"Parts of harvesting, threshing and oth agricult",0703,Non-electric machinery
843410,Milking machines,0703,Non-electric machinery
843420,Dairy machinery,0703,Non-electric machinery
843490,Parts of milking machines and dairy machinery,0703,Non-electric machinery
843510,"Presses, crushers &sim mach used in the mfg of",0703,Non-electric machinery
843590,"Parts of presses, crushers & sim mach used in t",0703,Non-electric machinery
843610,Machinery for preparing animal feeding stuffs,0703,Non-electric machinery
843621,Poultry incubators and brooders,0703,Non-electric machinery
843629,"Poultry-keeping machinery, nes",0703,Non-electric machinery
843680,Agri/hortic/forestry bee-keeping mach nes inc g,0703,Non-electric machinery
843691,Parts of poultry-keeping machinery,0703,Non-electric machinery
843699,Parts of agr/hort/forestry/bee-keeping mach nes,0703,Non-electric machinery
843710,"Machines for cleaning/sorting or grading seed,g",0703,Non-electric machinery
843780,Mach for milling/working of cereals/ dried legu,0703,Non-electric machinery
843790,"Pts of clean/sort mach etc for seed/grn, mill/w",0703,Non-electric machinery
843810,"Bakery mach and machy for the mfg of macaroni,",0703,Non-electric machinery
843820,"Machinery for the manufacture of confectionary,",0703,Non-electric machinery
843830,Machinery for sugar manufacture,0703,Non-electric machinery
843840,Brewery machinery,0703,Non-electric machinery
843850,Machinery for the preparation of meat or poultr,0703,Non-electric machinery
843860,"Machinery for the preparation of fruits, nuts o",0703,Non-electric machinery
843880,Mach for the ind prep/mfr of food/ drink exc fo,0703,Non-electric machinery
843890,Pts of mach for the ind prep/mfr of food etc ex,0703,Non-electric machinery
843910,Machinery for making pulp of fibrous cellulosic,0703,Non-electric machinery
843920,Machinery for making paper or paperboard,0703,Non-electric machinery
843930,Machinery for finishing paper or paperboard,0703,Non-electric machinery
843991,Parts of mach for making pulp of fibrous cellul,0703,Non-electric machinery
843999,Parts of mach for making or finishing paper or,0703,Non-electric machinery
844010,"Book-binding machinery, including book-sewing m",0703,Non-electric machinery
844090,Parts of book-binding machinery including book-,0703,Non-electric machinery
844110,"Cutting machines for paper pulp, paper or paper",0703,Non-electric machinery
844120,"Machines for making bags, sacks or envelopes of",0703,Non-electric machinery
844130,"Mach for making boxes or sim cont, of paper or",0703,Non-electric machinery
844140,"Machines for moulding articles in paper pulp, p",0703,Non-electric machinery
844180,"Machinery for making up paper pulp, paper or pa",0703,Non-electric machinery
844190,"Pts of mach for making up paper pulp,paper or p",0703,Non-electric machinery
844210,Phototype-setting and composing machines,0703,Non-electric machinery
844220,Mach app&equip for type-set or comp by oth proc,0703,Non-electric machinery
844230,Mach app & equip for preparing or making printi,0703,Non-electric machinery
844240,Pts of mach/app&equip for type-set or type-foun,0703,Non-electric machinery
844250,"Printing type,blocks,plates,cylinders&oth print",0703,Non-electric machinery
844311,Reel fed offset printing machinery,0703,Non-electric machinery
844312,"Sheet fed, office type (sheet size not exc-22x3",0703,Non-electric machinery
844319,Offset printing machinery nes,0703,Non-electric machinery
844321,Reel fed letterpress printing mach exc flexogra,0703,Non-electric machinery
844329,Letterpress printing machinery nes exc flexogra,0703,Non-electric machinery
844330,Flexographic printing machinery,0703,Non-electric machinery
844340,Gravure printing machinery,0703,Non-electric machinery
844350,Printing machinery nes,0703,Non-electric machinery
844360,Machines for uses ancillary to printing,0703,Non-electric machinery
844390,Parts of printing machinery & machines for uses,0703,Non-electric machinery
844400,"Machines for extruding, drawing, text or cuttin",0703,Non-electric machinery
844511,Textile carding machines,0703,Non-electric machinery
844512,Textile combing machines,0703,Non-electric machinery
844513,Textile drawing or roving machines,0703,Non-electric machinery
844519,Textile preparing machines nes,0703,Non-electric machinery
844520,Textile spinning machines,0703,Non-electric machinery
844530,Textile doubling or twisting machines,0703,Non-electric machinery
844540,Textile winding (including weft-winding) or ree,0703,Non-electric machinery
844590,Machinery for producing or preparing textile ya,0703,Non-electric machinery
844610,Machines for weaving fabrics of a width not exc,0703,Non-electric machinery
844621,Machines for weaving fabrics of a width exc 30,0703,Non-electric machinery
844629,Machines for weaving fabrics of a width exceedi,0703,Non-electric machinery
844630,Machines for weaving fabrics of a width exceedi,0703,Non-electric machinery
844711,Circular knitting machines with cylinder diamet,0703,Non-electric machinery
844712,Circular knitting machines with cylinder diamet,0703,Non-electric machinery
844720,Flat knitting machines; stitch-bonding machines,0703,Non-electric machinery
844790,Mach for making gimped yarn/tulle/lace/embroide,0703,Non-electric machinery
844811,"Dobbies,Jacquards,card reducing, for use with m",0703,Non-electric machinery
844819,Auxiliary machinery nes for machines of heading,0703,Non-electric machinery
844820,Pts & access of mach of hdg No 84.44 or of thei,0703,Non-electric machinery
844831,Card clothing for hdg No 84.45,0703,Non-electric machinery
844832,"Pts&access of mach for prep text fib,(exc card",0703,Non-electric machinery
844833,"Spindles,spindle flyers,spinning rings&ring tra",0703,Non-electric machinery
844839,Pts & access of mach of heading No 84.45 or of,0703,Non-electric machinery
844841,Shuttles for weaving machines (looms),0703,Non-electric machinery
844842,"Reeds for looms, healds & heald-frames for weav",0703,Non-electric machinery
844849,Parts and accessories of weaving mches or of th,0703,Non-electric machinery
844851,"Sinkers,needles&oth art. used in form stitches",0703,Non-electric machinery
844859,Parts&access of machines of hdg No 84.47 or of,0703,Non-electric machinery
844900,Mach for the mfr or fin of felt or n-wov in the,0703,Non-electric machinery
845011,"Automatic washing machines, of a dry linen capa",0703,Non-electric machinery
845012,Washing machines of a dry linen capacity =<10kg,0703,Non-electric machinery
845019,Household or laundry-type washing mach of a dry,0703,Non-electric machinery
845020,Household or laundry-type washing mach of a dry,0703,Non-electric machinery
845090,Parts of household or laundry-type washing mach,0703,Non-electric machinery
845110,Dry-cleaning machines o/t hdg No 84.50,0703,Non-electric machinery
845121,Drying machines (o/t hdg No 84.50) each of a dr,0703,Non-electric machinery
845129,Drying machines (o/t No 84.50) nes,0703,Non-electric machinery
845130,Ironing mach & presses (including fusing presse,0703,Non-electric machinery
845140,"Washing, bleaching or dyeing machines (o/t mach",0703,Non-electric machinery
845150,"Mach for reeling,unreeling,folding,cut or pink",0703,Non-electric machinery
